timepoints,scenario,specie,config,value
1757.5,medium-overshoot,CO2 AFOLU,1234,0.164882608
1757.5,low,CO2 FFI,1234,0.010094095999999997
1757.5,low,CO2 AFOLU,1234,0.164882608
1757.5,verylow,CO2 FFI,1234,0.010094095999999997
1757.5,verylow,CO2 AFOLU,1234,0.164882608
1757.5,verylow-overshoot,CO2 FFI,1234,0.010094095999999997
1757.5,verylow-overshoot,CO2 AFOLU,1234,0.164882608
1758.5,high-extension,CO2 FFI,1234,0.010216520000000007
1758.5,high-extension,CO2 AFOLU,1234,0.186866955
1758.5,high-overshoot,CO2 FFI,1234,0.010216520000000007
1758.5,high-overshoot,CO2 AFOLU,1234,0.186866955
1758.5,medium-extension,CO2 FFI,1234,0.010216520000000007
1758.5,medium-extension,CO2 AFOLU,1234,0.186866955
1758.5,medium-overshoot,CO2 FFI,1234,0.010216520000000007
1758.5,medium-overshoot,CO2 AFOLU,1234,0.186866955
1758.5,low,CO2 FFI,1234,0.010216520000000007
1758.5,low,CO2 AFOLU,1234,0.186866955
1758.5,verylow,CO2 FFI,1234,0.010216520000000007
1758.5,verylow,CO2 AFOLU,1234,0.186866955
1758.5,verylow-overshoot,CO2 FFI,1234,0.010216520000000007
1758.5,verylow-overshoot,CO2 AFOLU,1234,0.186866955
1759.5,high-extension,CO2 FFI,1234,0.010339018000000005
1759.5,high-extension,CO2 AFOLU,1234,0.208851303
1759.5,high-overshoot,CO2 FFI,1234,0.010339018000000005
1759.5,high-overshoot,CO2 AFOLU,1234,0.208851303
1759.5,medium-extension,CO2 FFI,1234,0.010339018000000005
1759.5,medium-extension,CO2 AFOLU,1234,0.208851303
1759.5,medium-overshoot,CO2 FFI,1234,0.010339018000000005
1759.5,medium-overshoot,CO2 AFOLU,1234,0.208851303
1759.5,low,CO2 FFI,1234,0.010339018000000005
1759.5,low,CO2 AFOLU,1234,0.208851303
1759.5,verylow,CO2 FFI,1234,0.010339018000000005
1759.5,verylow,CO2 AFOLU,1234,0.208851303
1759.5,verylow-overshoot,CO2 FFI,1234,0.010339018000000005
1759.5,verylow-overshoot,CO2 AFOLU,1234,0.208851303
1760.5,high-extension,CO2 FFI,1234,0.010514497000000012
1760.5,high-extension,CO2 AFOLU,1234,0.230835651
1760.5,high-overshoot,CO2 FFI,1234,0.010514497000000012
1760.5,high-overshoot,CO2 AFOLU,1234,0.230835651
1760.5,medium-extension,CO2 FFI,1234,0.010514497000000012
1760.5,medium-extension,CO2 AFOLU,1234,0.230835651
1760.5,medium-overshoot,CO2 FFI,1234,0.010514497000000012
1760.5,medium-overshoot,CO2 AFOLU,1234,0.230835651
1760.5,low,CO2 FFI,1234,0.010514497000000012
1760.5,low,CO2 AFOLU,1234,0.230835651
1760.5,verylow,CO2 FFI,1234,0.010514497000000012
1760.5,verylow,CO2 AFOLU,1234,0.230835651
1760.5,verylow-overshoot,CO2 FFI,1234,0.010514497000000012
1760.5,verylow-overshoot,CO2 AFOLU,1234,0.230835651
1761.5,high-extension,CO2 FFI,1234,0.010748054999999979
1761.5,high-extension,CO2 AFOLU,1234,0.252819998
1761.5,high-overshoot,CO2 FFI,1234,0.010748054999999979
1761.5,high-overshoot,CO2 AFOLU,1234,0.252819998
1761.5,medium-extension,CO2 FFI,1234,0.010748054999999979
1761.5,medium-extension,CO2 AFOLU,1234,0.252819998
1761.5,medium-overshoot,CO2 FFI,1234,0.010748054999999979
1761.5,medium-overshoot,CO2 AFOLU,1234,0.252819998
1761.5,low,CO2 FFI,1234,0.010748054999999979
1761.5,low,CO2 AFOLU,1234,0.252819998
1761.5,verylow,CO2 FFI,1234,0.010748054999999979
1761.5,verylow,CO2 AFOLU,1234,0.252819998
1761.5,verylow-overshoot,CO2 FFI,1234,0.010748054999999979
1761.5,verylow-overshoot,CO2 AFOLU,1234,0.252819998
1762.5,high-extension,CO2 FFI,1234,0.010952371000000016
1762.5,high-extension,CO2 AFOLU,1234,0.274804346
1762.5,high-overshoot,CO2 FFI,1234,0.010952371000000016
1762.5,high-overshoot,CO2 AFOLU,1234,0.274804346
1762.5,medium-extension,CO2 FFI,1234,0.010952371000000016
1762.5,medium-extension,CO2 AFOLU,1234,0.274804346
1762.5,medium-overshoot,CO2 FFI,1234,0.010952371000000016
1762.5,medium-overshoot,CO2 AFOLU,1234,0.274804346
1762.5,low,CO2 FFI,1234,0.010952371000000016
1762.5,low,CO2 AFOLU,1234,0.274804346
1762.5,verylow,CO2 FFI,1234,0.010952371000000016
1762.5,verylow,CO2 AFOLU,1234,0.274804346
1762.5,verylow-overshoot,CO2 FFI,1234,0.010952371000000016
1762.5,verylow-overshoot,CO2 AFOLU,1234,0.274804346
1763.5,high-extension,CO2 FFI,1234,0.011191769000000018
1763.5,high-extension,CO2 AFOLU,1234,0.296788694
1763.5,high-overshoot,CO2 FFI,1234,0.011191769000000018
1763.5,high-overshoot,CO2 AFOLU,1234,0.296788694
1763.5,medium-extension,CO2 FFI,1234,0.011191769000000018
1763.5,medium-extension,CO2 AFOLU,1234,0.296788694
1763.5,medium-overshoot,CO2 FFI,1234,0.011191769000000018
1763.5,medium-overshoot,CO2 AFOLU,1234,0.296788694
1763.5,low,CO2 FFI,1234,0.011191769000000018
1763.5,low,CO2 AFOLU,1234,0.296788694
1763.5,verylow,CO2 FFI,1234,0.011191769000000018
1763.5,verylow,CO2 AFOLU,1234,0.296788694
1763.5,verylow-overshoot,CO2 FFI,1234,0.011191769000000018
1763.5,verylow-overshoot,CO2 AFOLU,1234,0.296788694
1764.5,high-extension,CO2 FFI,1234,0.011397162000000016
1764.5,high-extension,CO2 AFOLU,1234,0.318773041
1764.5,high-overshoot,CO2 FFI,1234,0.011397162000000016
1764.5,high-overshoot,CO2 AFOLU,1234,0.318773041
1764.5,medium-extension,CO2 FFI,1234,0.011397162000000016
1764.5,medium-extension,CO2 AFOLU,1234,0.318773041
1764.5,medium-overshoot,CO2 FFI,1234,0.011397162000000016
1764.5,medium-overshoot,CO2 AFOLU,1234,0.318773041
1764.5,low,CO2 FFI,1234,0.011397162000000016
1764.5,low,CO2 AFOLU,1234,0.318773041
1764.5,verylow,CO2 FFI,1234,0.011397162000000016
1764.5,verylow,CO2 AFOLU,1234,0.318773041
1764.5,verylow-overshoot,CO2 FFI,1234,0.011397162000000016
1764.5,verylow-overshoot,CO2 AFOLU,1234,0.318773041
1765.5,high-extension,CO2 FFI,1234,0.011643669999999995
1765.5,high-extension,CO2 AFOLU,1234,0.340757389
1765.5,high-overshoot,CO2 FFI,1234,0.011643669999999995
1765.5,high-overshoot,CO2 AFOLU,1234,0.340757389
1765.5,medium-extension,CO2 FFI,1234,0.011643669999999995
1765.5,medium-extension,CO2 AFOLU,1234,0.340757389
1765.5,medium-overshoot,CO2 FFI,1234,0.011643669999999995
1765.5,medium-overshoot,CO2 AFOLU,1234,0.340757389
1765.5,low,CO2 FFI,1234,0.011643669999999995
